length,num_lines,avg_line_length,alpha_ratio,digit_ratio,space_ratio,special_char_ratio,avg_indent,indent_variance,max_indent,avg_identifier_length,max_identifier_length,num_unique_identifiers,identifier_diversity,single_letter_var_ratio,has_comments,num_hash_comments,num_slashslash_comments,has_def,has_class,has_import,has_from,has_if,has_else,has_elif,has_for,has_while,has_try,has_except,has_return,has_lambda,has_with,num_brackets,num_operators,num_comparisons,line_length_variance,max_line_length,num_blank_lines,blank_line_ratio,max_nesting,num_single_quotes,num_double_quotes,string_quote_ratio,label,language,generator
467,16,29.1875,0.5203426124197003,0.034261241970021415,0.1777301927194861,0.2676659528907923,1.6666666666666667,3.888888888888889,4,4.9245283018867925,11,22,0.41509433962264153,0.1509433962264151,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,0,1058.6875,109,4,0.25,1,32,0,32.0,1,Python,Qwen/Qwen2.5-Coder-7B-Instruct
1254,47,26.680851063829788,0.46411483253588515,0.03907496012759171,0.34768740031897927,0.14912280701754385,7.2,20.84571428571429,16,3.6951219512195124,10,45,0.27439024390243905,0.23170731707317074,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,64,3,1,622.4644635581711,110,12,0.2553191489361702,4,0,0,0.0,1,Python,ibm-granite/granite-8b-code-base-4k
347,21,16.523809523809526,0.38904899135446686,0.0345821325648415,0.3112391930835735,0.26512968299711814,0.7058823529411765,2.325259515570934,4,2.5961538461538463,8,22,0.4230769230769231,0.5,1,8,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,23,17,1,159.95918367346943,50,4,0.19047619047619047,2,3,0,3.0,1,Python,bigcode/starcoder
250,16,15.625,0.564,0.036,0.104,0.296,0.0,0.0,0,2.473684210526316,9,24,0.42105263157894735,0.45614035087719296,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,21,6,4,66.33984375,32,0,0.0,0,0,0,0.0,1,Python,deepseek-ai/deepseek-coder-6.7b-base
110,7,15.714285714285714,0.7090909090909091,0.0,0.12727272727272726,0.16363636363636364,0.8,2.560000000000001,4,7.0,17,8,0.6666666666666666,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,159.83673469387756,30,2,0.2857142857142857,1,0,3,0.0,1,Python,bigcode/starcoder
214,6,35.666666666666664,0.6261682242990654,0.014018691588785047,0.205607476635514,0.1542056074766355,0.0,0.0,0,3.0454545454545454,9,20,0.45454545454545453,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,1,3,430.8055555555555,72,0,0.0,0,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-7B
374,17,22.0,0.516042780748663,0.0106951871657754,0.19786096256684493,0.27540106951871657,1.4666666666666666,0.7822222222222223,3,2.9846153846153847,10,33,0.5076923076923077,0.3384615384615385,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,32,2,1,325.7024221453287,79,2,0.11764705882352941,0,8,0,8.0,0,Python,human
2346,115,20.4,0.6082693947144076,0.04219948849104859,0.20588235294117646,0.14364876385336744,0.17475728155339806,0.26072202846639636,2,4.104918032786885,17,183,0.6,0.22950819672131148,1,5,10,0,0,0,0,1,1,0,1,0,0,0,1,0,0,51,58,6,1056.311228733459,226,12,0.10434782608695652,0,1,15,0.06666666666666667,1,Python,bigcode/starcoder2-3b
446,29,15.379310344827585,0.37668161434977576,0.033632286995515695,0.35201793721973096,0.23766816143497757,1.9642857142857142,1.0344387755102038,4,2.315068493150685,5,24,0.3287671232876712,0.4931506849315068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,11,5,42.38049940546968,29,1,0.034482758620689655,0,10,0,10.0,0,Python,human
212,8,26.5,0.4386792452830189,0.018867924528301886,0.37735849056603776,0.1650943396226415,6.0,28.0,16,2.8181818181818183,6,17,0.5151515151515151,0.36363636363636365,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,9,2,3,208.734375,51,0,0.0,4,0,0,0.0,1,Python,deepseek-ai/deepseek-coder-6.7b-instruct
260,12,21.666666666666668,0.36538461538461536,0.07692307692307693,0.19615384615384615,0.36153846153846153,0.6,0.44000000000000006,2,2.159090909090909,6,25,0.5681818181818182,0.6363636363636364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,1,388.8541666666667,73,2,0.16666666666666666,0,0,0,0.0,0,Python,human
395,23,17.17391304347826,0.529113924050633,0.043037974683544304,0.2430379746835443,0.1848101265822785,0.5909090909090909,0.6053719008264464,2,3.9074074074074074,17,25,0.46296296296296297,0.2037037037037037,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,12,10,3,147.30056710775048,64,1,0.043478260869565216,0,2,0,2.0,0,Python,human
406,13,31.23076923076923,0.4039408866995074,0.034482758620689655,0.2315270935960591,0.33004926108374383,1.0,1.3333333333333333,3,2.142857142857143,5,21,0.2727272727272727,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,16,1,322.8284023668639,58,1,0.07692307692307693,0,4,0,4.0,0,Python,human
838,28,29.928571428571427,0.6252983293556086,0.002386634844868735,0.26014319809069214,0.11217183770883055,2.6666666666666665,9.650793650793652,8,3.8529411764705883,17,83,0.6102941176470589,0.22058823529411764,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,18,10,3267.6058673469383,293,7,0.25,3,1,0,1.0,1,Python,deepseek-ai/deepseek-coder-1.3b-base
1010,40,25.25,0.4198019801980198,0.016831683168316833,0.4594059405940594,0.10396039603960396,9.82857142857143,20.427755102040816,20,3.6333333333333333,12,23,0.19166666666666668,0.10833333333333334,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,24,2,3,136.099375,43,5,0.125,5,0,0,0.0,1,Python,codellama/CodeLlama-34b-Instruct-hf
508,18,28.22222222222222,0.5019685039370079,0.0610236220472441,0.23031496062992127,0.20669291338582677,4.533333333333333,6.115555555555556,8,7.2105263157894735,15,13,0.34210526315789475,0.0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,25,17,2,418.9783950617284,79,3,0.16666666666666666,2,0,0,0.0,1,Python,deepseek-ai/deepseek-coder-6.7b-instruct
2421,121,20.00826446280992,0.4250309789343247,0.020652622883106153,0.4052044609665427,0.14911193721602645,5.818181818181818,18.674012855831034,16,3.366883116883117,23,79,0.2564935064935065,0.4025974025974026,1,9,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,85,41,16,190.89228877808893,60,22,0.18181818181818182,4,8,4,2.0,1,Java,google/codegemma-2b
879,30,29.3,0.5984072810011376,0.004550625711035267,0.2992036405005688,0.09783845278725825,4.923076923076923,27.455621301775146,20,3.992424242424242,9,53,0.4015151515151515,0.13636363636363635,1,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,20,1,2,792.6222222222221,106,4,0.13333333333333333,5,2,6,0.3333333333333333,1,Python,meta-llama/Llama-3.3-70B-Instruct
268,18,14.88888888888889,0.4962686567164179,0.018656716417910446,0.2835820895522388,0.20149253731343283,1.2352941176470589,0.41522491349480967,2,2.891304347826087,6,24,0.5217391304347826,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,4,63.27469135802468,36,1,0.05555555555555555,0,4,0,4.0,0,Python,human
2691,84,32.035714285714285,0.5183946488294314,0.06205871423262728,0.24897807506503158,0.1705685618729097,4.8108108108108105,19.883126369612857,16,6.616740088105727,26,56,0.24669603524229075,0.13656387665198239,1,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,85,67,10,344.78344671201813,85,10,0.11904761904761904,4,0,6,0.0,1,Python,bigcode/starcoder2-3b
300,12,25.0,0.4766666666666667,0.023333333333333334,0.27,0.23,2.1,1.09,4,2.526315789473684,9,17,0.2982456140350877,0.45614035087719296,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,11,1,419.90972222222223,84,2,0.16666666666666666,0,0,0,0.0,0,Python,human
170,14,12.142857142857142,0.5,0.08235294117647059,0.24705882352941178,0.17058823529411765,0.4,1.4400000000000002,4,3.8260869565217392,11,9,0.391304347826087,0.5217391304347826,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,168.59693877551015,39,4,0.2857142857142857,1,0,0,0.0,1,Python,microsoft/Phi-3.5-mini-instruct
346,17,20.352941176470587,0.4046242774566474,0.06936416184971098,0.26878612716763006,0.25722543352601157,0.6875,0.96484375,3,2.456140350877193,8,23,0.40350877192982454,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,10,2,144.71280276816609,46,1,0.058823529411764705,0,0,0,0.0,0,Python,human
344,9,38.22222222222222,0.5203488372093024,0.12209302325581395,0.125,0.23255813953488372,0.0,0.0,0,4.022222222222222,10,30,0.6666666666666666,0.17777777777777778,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,20,2,1087.1111111111109,120,0,0.0,0,6,0,6.0,1,Python,meta-llama/Llama-3.2-3B
636,22,28.90909090909091,0.4716981132075472,0.026729559748427674,0.29559748427672955,0.2059748427672956,5.0,12.6,12,5.333333333333333,12,25,0.3968253968253968,0.25396825396825395,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,23,16,2,252.4979338842975,65,2,0.09090909090909091,3,7,0,7.0,1,Python,microsoft/Phi-3-small-8k-instruct
278,7,39.714285714285715,0.7230215827338129,0.0,0.18345323741007194,0.09352517985611511,0.0,0.0,0,4.02,11,33,0.66,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2148.122448979592,110,3,0.42857142857142855,0,0,0,0.0,1,Python,meta-llama/Llama-3.1-8B
576,30,19.2,0.5295138888888888,0.003472222222222222,0.2916666666666667,0.1753472222222222,3.68,8.857600000000001,12,4.302631578947368,16,31,0.40789473684210525,0.23684210526315788,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,21,4,2,131.64555555555555,39,5,0.16666666666666666,3,0,2,0.0,1,Python,codellama/CodeLlama-34b-Instruct-hf
1370,30,45.666666666666664,0.49562043795620436,0.030656934306569343,0.34087591240875914,0.13284671532846715,8.5,21.634615384615383,20,3.619047619047619,15,85,0.4497354497354497,0.21693121693121692,1,11,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,37,29,10,2409.8766666666675,243,4,0.13333333333333333,5,0,0,0.0,1,Python,codellama/CodeLlama-7b-hf
507,26,19.5,0.46153846153846156,0.03353057199211045,0.3096646942800789,0.1952662721893491,2.772727272727273,2.9028925619834705,5,2.7209302325581395,17,26,0.3023255813953488,0.37209302325581395,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,7,6,292.71005917159766,93,4,0.15384615384615385,0,0,0,0.0,0,Python,human
618,27,22.88888888888889,0.5258899676375405,0.025889967637540454,0.22168284789644013,0.22653721682847897,1.52,0.8896000000000001,3,3.4947368421052634,11,37,0.3894736842105263,0.3157894736842105,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,37,10,4,183.17969821673526,56,2,0.07407407407407407,0,2,0,2.0,0,Python,human
441,19,23.210526315789473,0.5714285714285714,0.0,0.2018140589569161,0.22675736961451248,1.2222222222222223,0.6172839506172839,3,3.3205128205128207,5,28,0.358974358974359,0.0641025641025641,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,32,0,0,90.19390581717451,37,1,0.05263157894736842,0,4,0,4.0,0,Python,human
193,12,16.083333333333332,0.43523316062176165,0.010362694300518135,0.2849740932642487,0.2694300518134715,0.5454545454545454,0.42975206611570244,2,2.1538461538461537,5,17,0.4358974358974359,0.5384615384615384,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,9,2,121.13888888888891,37,1,0.08333333333333333,0,0,0,0.0,0,Python,human
206,11,18.727272727272727,0.49514563106796117,0.03398058252427184,0.23300970873786409,0.23786407766990292,0.6,0.64,2,3.5172413793103448,7,19,0.6551724137931034,0.27586206896551724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,1,95.96694214876034,36,1,0.09090909090909091,0,10,0,10.0,0,Python,human
1928,26,74.15384615384616,0.5176348547717843,0.011929460580912862,0.14782157676348548,0.32261410788381745,2.260869565217391,15.06238185255198,12,3.1008645533141213,13,160,0.4610951008645533,0.3314121037463977,1,3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,115,43,7,7356.386094674556,378,3,0.11538461538461539,3,94,13,7.230769230769231,1,Python,microsoft/phi-2
330,15,22.0,0.5393939393939394,0.03939393939393939,0.23030303030303031,0.19090909090909092,2.4615384615384617,6.248520710059172,8,4.55,14,21,0.525,0.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,3,0,227.1288888888889,62,2,0.13333333333333333,2,10,0,10.0,1,Python,ibm-granite/granite-8b-code-instruct-4k
524,20,26.2,0.41603053435114506,0.05152671755725191,0.32633587786259544,0.20610687022900764,6.25,21.9375,16,5.780487804878049,11,23,0.5609756097560976,0.07317073170731707,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,20,2,3,471.5875,91,4,0.2,4,2,0,2.0,1,Python,microsoft/Phi-3-mini-4k-instruct
510,24,21.25,0.5784313725490197,0.00784313725490196,0.22156862745098038,0.19215686274509805,1.3478260869565217,1.183364839319471,3,3.7974683544303796,11,44,0.5569620253164557,0.21518987341772153,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,25,7,1,195.53993055555557,52,1,0.041666666666666664,0,4,0,4.0,0,Python,human
195,11,17.727272727272727,0.5076923076923077,0.02564102564102564,0.2358974358974359,0.23076923076923078,1.4,1.0399999999999998,3,3.125,6,18,0.5625,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,1,147.60330578512395,46,1,0.09090909090909091,0,0,0,0.0,0,Python,human
475,13,36.53846153846154,0.4863157894736842,0.018947368421052633,0.21052631578947367,0.28421052631578947,1.0,0.36363636363636365,2,2.875,10,22,0.275,0.35,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,25,14,2,1098.544378698225,122,2,0.15384615384615385,0,42,0,42.0,0,Python,human
814,44,18.5,0.4705159705159705,0.06756756756756757,0.21744471744471744,0.24447174447174447,0.8857142857142857,0.6726530612244898,2,2.336283185840708,9,32,0.2831858407079646,0.36283185840707965,1,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,45,19,10,227.70402892561978,66,9,0.20454545454545456,0,2,2,1.0,1,Python,ibm-granite/granite-8b-code-base-4k
238,11,21.636363636363637,0.6176470588235294,0.01680672268907563,0.16806722689075632,0.19747899159663865,0.0,0.0,0,3.769230769230769,10,18,0.46153846153846156,0.2564102564102564,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,14,1,3,49.10743801652894,38,0,0.0,0,0,0,0.0,1,Python,meta-llama/Llama-3.1-8B
403,19,21.210526315789473,0.5558312655086849,0.01488833746898263,0.26054590570719605,0.1687344913151365,2.5294117647058822,1.1903114186851211,4,4.66,12,21,0.42,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,147.5623268698061,45,2,0.10526315789473684,0,2,0,2.0,0,Python,human
115,9,12.777777777777779,0.2608695652173913,0.0782608695652174,0.4,0.2608695652173913,0.0,0.0,0,1.5,5,9,0.45,0.85,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,128.98765432098764,42,1,0.1111111111111111,0,0,0,0.0,0,Python,human
598,19,31.473684210526315,0.3779264214046823,0.008361204013377926,0.4280936454849498,0.18561872909698995,9.052631578947368,19.944598337950136,16,3.013333333333333,25,17,0.22666666666666666,0.41333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31,10,4,377.4072022160665,67,0,0.0,4,0,0,0.0,1,Java,meta-llama/Llama-3.1-8B
216,17,12.705882352941176,0.46296296296296297,0.023148148148148147,0.27314814814814814,0.24074074074074073,0.5625,0.49609375,2,2.5,10,21,0.525,0.55,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10,2,4,31.47404844290657,21,1,0.058823529411764705,0,10,0,10.0,0,Python,human
351,16,21.9375,0.5954415954415955,0.008547008547008548,0.20797720797720798,0.18803418803418803,1.2142857142857142,1.0255102040816326,3,3.875,9,36,0.6428571428571429,0.17857142857142858,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,14,0,1,145.875,42,2,0.125,0,4,0,4.0,1,Python,meta-llama/Llama-3.2-3B
179,12,14.916666666666666,0.46368715083798884,0.027932960893854747,0.2681564245810056,0.24022346368715083,1.3636363636363635,1.5041322314049588,3,2.515151515151515,7,17,0.5151515151515151,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,4,1,76.16666666666667,37,1,0.08333333333333333,0,0,0,0.0,0,Python,human
762,29,26.275862068965516,0.5393700787401575,0.028871391076115485,0.34120734908136485,0.09055118110236221,5.217391304347826,17.300567107750474,12,4.414893617021277,10,51,0.5425531914893617,0.11702127659574468,1,11,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9,7,3,492.5588585017837,98,6,0.20689655172413793,3,0,0,0.0,1,Python,microsoft/Phi-3.5-mini-instruct
821,103,7.970873786407767,0.4177831912302071,0.02679658952496955,0.27527405602923266,0.2801461632155907,1.5686274509803921,2.5198000768935023,8,2.582089552238806,15,49,0.3656716417910448,0.5149253731343284,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,31,33,98.36855500047123,46,52,0.5048543689320388,2,2,6,0.3333333333333333,0,C++,human
451,16,28.1875,0.47671840354767187,0.015521064301552107,0.34811529933481156,0.15964523281596452,7.333333333333333,15.555555555555557,12,4.9772727272727275,12,24,0.5454545454545454,0.09090909090909091,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,19,2,1,307.1875,60,4,0.25,3,4,0,4.0,0,Python,human
649,30,21.633333333333333,0.26810477657935283,0.01848998459167951,0.5177195685670262,0.19568567026194145,8.689655172413794,27.662306777645664,16,2.4507042253521125,9,19,0.2676056338028169,0.4507042253521127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,8,30,136.82222222222222,43,1,0.03333333333333333,4,0,16,0.0,1,C++,deepseek-ai/deepseek-coder-6.7b-base
1768,79,22.379746835443036,0.5944570135746606,0.012443438914027148,0.24773755656108598,0.14536199095022626,5.0,10.11111111111111,16,5.078341013824885,29,104,0.4792626728110599,0.16589861751152074,1,10,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,48,30,6,861.5295625701009,94,43,0.5443037974683544,4,8,8,1.0,1,Python,microsoft/Phi-3-mini-4k-instruct
2183,116,18.81896551724138,0.4915254237288136,0.043976179569399906,0.26660558863948697,0.19789280806229959,1.766355140186916,6.889335313127784,17,3.2928994082840237,16,106,0.3136094674556213,0.16863905325443787,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,79,53,27,491.83234244946493,188,9,0.07758620689655173,4,9,23,0.391304347826087,1,Python,01-ai/Yi-Coder-1.5B
313,16,19.5625,0.4472843450479233,0.02875399361022364,0.23961661341853036,0.28434504792332266,0.7333333333333333,0.46222222222222226,2,2.2222222222222223,6,19,0.30158730158730157,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,8,0,197.109375,61,1,0.0625,0,8,0,8.0,0,Python,human
120,5,24.0,0.35833333333333334,0.06666666666666667,0.15,0.425,0.0,0.0,0,1.7916666666666667,5,10,0.4166666666666667,0.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,550.96,64,1,0.2,0,2,0,2.0,0,Python,human
1193,118,10.110169491525424,0.663872590108969,0.03269069572506287,0.20117351215423301,0.10226320201173512,0.0,0.0,0,4.61271676300578,14,105,0.6069364161849711,0.1791907514450867,1,11,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,13,23,2,309.3588049411088,106,58,0.4915254237288136,0,2,0,2.0,1,Python,bigcode/starcoder2-7b
177,13,13.615384615384615,0.4124293785310734,0.02824858757062147,0.3163841807909605,0.24293785310734464,0.8333333333333334,0.8055555555555555,2,2.085714285714286,5,13,0.37142857142857144,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,3,50.213017751479285,26,1,0.07692307692307693,0,0,0,0.0,0,Python,human
207,5,41.4,0.5169082125603864,0.03864734299516908,0.15458937198067632,0.2898550724637681,0.0,0.0,0,2.8157894736842106,7,15,0.39473684210526316,0.39473684210526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,2,0,865.8400000000001,79,1,0.2,0,0,0,0.0,0,Python,human
293,16,18.3125,0.5017064846416383,0.020477815699658702,0.24573378839590443,0.23208191126279865,0.8,0.4266666666666667,2,3.282608695652174,10,17,0.3695652173913043,0.41304347826086957,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,6,5,79.109375,34,1,0.0625,0,8,0,8.0,0,Python,human
2727,81,33.666666666666664,0.6442977631096443,0.02016868353502017,0.18628529519618628,0.14924825815914924,2.918918918918919,8.20964207450694,8,6.454212454212454,29,125,0.45787545787545786,0.07326007326007326,1,2,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,49,15,15,1147.600670629477,150,7,0.08641975308641975,2,20,46,0.43478260869565216,1,Python,01-ai/Yi-Coder-9B
3909,116,33.69827586206897,0.5817344589409056,0.01253517523663341,0.3059606037349706,0.0997697620874904,5.576923076923077,12.12869822485207,16,4.4893203883495145,35,141,0.2737864077669903,0.14951456310679612,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,54,32,32,869.2934007134365,120,12,0.10344827586206896,4,11,42,0.2619047619047619,1,C++,microsoft/Phi-3-small-8k-instruct
1094,40,27.35,0.5347349177330896,0.01736745886654479,0.3372943327239488,0.11060329067641682,5.0,15.444444444444445,16,4.033783783783784,12,62,0.4189189189189189,0.13513513513513514,1,5,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,24,11,5,436.334375,105,4,0.1,4,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-1.5B-Instruct
1050,25,42.0,0.5352380952380953,0.024761904761904763,0.2580952380952381,0.1819047619047619,5.391304347826087,14.759924385633271,12,4.390625,11,43,0.3359375,0.203125,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,26,3,6,1123.7984000000001,118,2,0.08,3,2,74,0.02702702702702703,1,Python,Qwen/Qwen2.5-Coder-32B-Instruct
866,28,30.928571428571427,0.5473441108545035,0.013856812933025405,0.3002309468822171,0.13856812933025403,6.461538461538462,19.786982248520708,12,5.355555555555555,11,23,0.25555555555555554,0.13333333333333333,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,35,3,5,316.8915816326531,71,2,0.07142857142857142,3,0,0,0.0,1,Python,01-ai/Yi-Coder-1.5B-Chat
151,12,12.583333333333334,0.3841059602649007,0.026490066225165563,0.33112582781456956,0.2582781456953642,0.36363636363636365,0.2314049586776859,1,1.8709677419354838,5,13,0.41935483870967744,0.7096774193548387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,5,2,85.38888888888891,37,1,0.08333333333333333,0,2,0,2.0,0,Python,human
646,26,24.846153846153847,0.49226006191950467,0.021671826625386997,0.3684210526315789,0.11764705882352941,6.5,46.416666666666664,20,4.818181818181818,10,19,0.2878787878787879,0.13636363636363635,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,4,4,149.948224852071,48,2,0.07692307692307693,5,0,4,0.0,1,Python,microsoft/phi-2
389,24,16.208333333333332,0.46786632390745503,0.02056555269922879,0.30848329048843187,0.20308483290488433,3.5555555555555554,12.246913580246915,12,4.085106382978723,12,25,0.5319148936170213,0.23404255319148937,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,14,1,3,339.0208333333333,89,6,0.25,3,0,17,0.0,1,Python,microsoft/Phi-3-medium-4k-instruct
1091,55,19.836363636363636,0.5609532538955087,0.02383134738771769,0.21723189734188816,0.19798350137488543,1.0566037735849056,0.8835884656461374,3,4.096153846153846,14,47,0.30128205128205127,0.16666666666666666,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,21,7,93.5788429752066,47,2,0.03636363636363636,0,0,0,0.0,0,Python,human
1056,47,22.46808510638298,0.4564393939393939,0.014204545454545454,0.23011363636363635,0.29924242424242425,0.782608695652174,0.6918714555765596,2,3.1566265060240966,7,44,0.26506024096385544,0.29518072289156627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,46,4,131.3988229968312,52,1,0.02127659574468085,0,6,0,6.0,0,Python,human
1132,26,43.53846153846154,0.6298586572438163,0.01060070671378092,0.2667844522968198,0.09275618374558305,4.190476190476191,11.392290249433104,12,4.242603550295858,16,88,0.5207100591715976,0.11834319526627218,1,13,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,13,1,1,864.5517751479291,93,5,0.19230769230769232,3,5,14,0.35714285714285715,1,Python,microsoft/Phi-3-mini-4k-instruct
908,33,27.515151515151516,0.5407488986784141,0.022026431718061675,0.3392070484581498,0.09801762114537445,5.103448275862069,9.816884661117717,12,4.056910569105691,16,61,0.4959349593495935,0.16260162601626016,1,6,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,13,7,3,445.8236914600551,76,4,0.12121212121212122,3,1,10,0.1,1,Python,codellama/CodeLlama-34b-Instruct-hf
1896,88,21.545454545454547,0.3391350210970464,0.08544303797468354,0.40348101265822783,0.1719409282700422,4.6375,36.006093750000005,20,2.9731182795698925,13,58,0.3118279569892473,0.41935483870967744,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,48,105,5,300.4058626033058,131,8,0.09090909090909091,5,23,0,23.0,1,Python,bigcode/starcoder
2517,83,30.325301204819276,0.5232419547079857,0.03933253873659118,0.20699245133094954,0.23043305522447358,0.5526315789473685,1.8261772853185594,4,4.231270358306189,13,166,0.5407166123778502,0.20195439739413681,1,24,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,53,221,16,1500.3199303237043,249,7,0.08433734939759036,6,3,65,0.046153846153846156,1,Java,01-ai/Yi-Coder-1.5B
626,24,26.083333333333332,0.5095846645367412,0.012779552715654952,0.365814696485623,0.11182108626198083,7.809523809523809,19.011337868480723,16,6.054545454545455,20,24,0.43636363636363634,0.16363636363636364,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,17,2,2,150.19270833333334,51,3,0.125,4,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-32B-Instruct
261,21,12.428571428571429,0.4674329501915709,0.038314176245210725,0.28735632183908044,0.20689655172413793,0.5789473684210527,0.24376731301939059,1,2.652173913043478,7,17,0.3695652173913043,0.45652173913043476,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,6,2,34.058956916099774,26,2,0.09523809523809523,0,2,0,2.0,0,Python,human
967,39,24.794871794871796,0.296794208893485,0.04343329886246122,0.4560496380558428,0.20372285418821096,9.0,58.111111111111114,24,2.377952755905512,6,39,0.30708661417322836,0.4015748031496063,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,47,9,10,218.14727153188693,73,3,0.07692307692307693,6,0,6,0.0,1,Python,Qwen/Qwen2.5-Coder-7B
247,14,17.642857142857142,0.3481781376518219,0.048582995951417005,0.3562753036437247,0.24696356275303644,2.2857142857142856,8.489795918367347,8,2.324324324324324,5,17,0.4594594594594595,0.4594594594594595,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,14,10,5,95.63265306122447,39,0,0.0,2,0,0,0.0,1,Python,codellama/CodeLlama-34b-Instruct-hf
